	H1hesc_mean	K562_mean	fold_change	log2_fold_change
SLX1B	26.398822	16.573155	1.59286641705	0.671625282844
ACCS	1.253666	8.305072	0.150951792213	-2.72784020918
SLC9A7	1.217269	0.005953	204.475602004	7.67578490107
TRIM63	0.007576	0.161980	0.0467736319927	-4.41816073078
ZNF347	1.411445	1.254143	1.12542621391	0.170471472766
ABCC11	0.016277	0.006471	2.51545037606	1.33081672891
SLC5A5	0.575487	0.030957	18.5901206922	4.21646423155
IGFBP2	98.974005	0.078313	1263.82591872	10.3035820429
ORM1	0.108460	0.013136	8.25637290179	3.04550813203
C8G	0.114635	1.442226	0.079484834759	-3.65317656089
CCDC176	0.738099	0.765684	0.963973677082	-0.0529343431018
CHST11	1.779320	7.554311	0.235536979724	-2.08597451159
DEFB123	0.024635	0.011205	2.19857720033	1.1365701919
CARS2	9.783762	8.240999	1.18720591356	0.247570183255
LOC101927709	0.008001	0.051855	0.154293866098	-2.69624738571
SLC7A13	0.005009	0.002278	2.19857720033	1.1365701919
DPPA2	1.723980	0.014528	118.662149052	6.89071600611
SAMHD1	7.384404	3.671958	2.01102648013	1.00793207841
CHRND	0.042921	0.003011	14.254164745	3.83331159867
ZNF43	1.737708	1.092573	1.59047237404	0.669455312973
ZNF43	1.867342	1.084091	1.72249489325	0.784499705722
ZNF43	1.838250	1.096836	1.67595761585	0.744985664448
ZNF43	2.045148	1.066339	1.91791515844	0.939538902208
ZNF43	2.123927	1.055032	2.01313927126	1.00944698299
ZNF43	2.145560	1.039146	2.0647331062	1.04595530646
NR1H2	10.230381	16.429505	0.62268341902	-0.68342923163
GNRH1	0.266070	0.412760	0.644611532623	-0.633498095275
SLC39A13	5.809390	3.786496	1.53423874703	0.617523001978
SLC11A2	7.637411	4.631591	1.64898210414	0.721575741765
DOCK8	0.191841	11.995255	0.015993094333	-5.96640709229
IGF2	1.001622	0.016945	59.1085165913	5.88529410953
COL10A1	0.060368	0.026829	2.25008286262	1.16997813179
EYA1	0.215041	0.004691	45.8415158301	5.51858284501
RAB7A	43.011890	48.392072	0.88882099439	-0.170035200591
FAM133A	0.080672	0.119615	0.674424874285	-0.568270347834
SNORD113-9	0.130016	0.059136	2.19857720033	1.1365701919
TSNAX-DISC1	1.932432	3.596640	0.537288123157	-0.896232147502
TSNAX-DISC1	1.890178	3.493001	0.541132978274	-0.885944928705
UBE2V1	41.831537	41.396160	1.01051733291	0.0150940677775
UBE2V1	35.926214	35.504271	1.01188427707	0.0170443073863
ZCCHC17	17.450177	17.878376	0.97604935293	-0.0349739968668
EGFL6	0.434333	0.022613	19.2074370171	4.26359311783
ABCB7	8.880024	6.291119	1.41151734236	0.49724685432
PPP2R5A	5.075874	17.026077	0.298123514566	-1.74601792214
PPEF1	0.027969	0.002157	12.9686519372	3.6969566173
TLK2	2.526671	2.087506	1.2103775206	0.275457098861
POLM	3.441805	2.149024	1.60156678907	0.679483963114
POLM	3.422135	2.142406	1.59733238872	0.675664554241
ADAMTS10	1.238013	0.079568	15.5592092421	3.9596968357
SLC4A9	0.084173	0.013284	6.33648185755	2.66368204928
ZFYVE19	2.725458	5.707557	0.477517443779	-1.06637465892
LRRC4C	0.070541	0.002933	24.0524690739	4.58811309441
ARHGAP20	0.024206	0.011671	2.07393988338	1.05237407582
ARHGAP20	0.024689	0.011904	2.07393988338	1.05237407582
ARHGAP20	0.023932	0.011539	2.07393988338	1.05237407583
ARHGAP20	0.023497	0.011330	2.07393988337	1.05237407582
ETNPPL	0.445720	0.002949	151.127482866	7.23962223141
CHRNB1	3.512000	2.157368	1.6279093866	0.703020397918
MAFF	1.223418	2.545301	0.480657547557	-1.05691870692
TDRD1	0.049889	0.002246	22.2104408318	4.4731661226
CTNND1	28.370258	12.492801	2.27092853468	1.18328230566
MADD	6.666390	9.749182	0.683789672331	-0.548375461806
LINC00634	0.303363	0.191086	1.58757038752	0.666820557542
NFIB	0.797770	0.254106	3.13951816867	1.65054316134
RGS7	0.622158	0.013870	44.8558787344	5.48722516956
AGPAT4-IT1	0.622213	0.196648	3.16409878304	1.6617946414
KIAA0391	8.020872	5.673169	1.41382566996	0.499604241368
STOML1	0.610079	2.166048	0.281655177228	-1.82799810425
EFCAB11	0.680972	1.308795	0.520304595007	-0.942571646531
EFCAB11	1.254202	1.349859	0.9291358638	-0.106038523362
EFCAB11	0.804721	1.408000	0.571534805199	-0.807086736853
CCDC117	5.531754	4.392868	1.25925803024	0.332573931041
CCDC117	4.872323	4.106047	1.18662138194	0.246859684317
WDR86	1.708021	0.022496	75.9247093539	6.24649757553
WDR86	1.576540	0.020262	77.8085285848	6.28185639242
WDR86	1.545995	0.017577	87.9556400147	6.45870418606
GUCD1	12.360793	7.034481	1.75717187321	0.813255311723
GUCD1	12.349838	7.028247	1.75717187321	0.813255311719
GUCD1	12.585480	7.271167	1.73087484172	0.791501408266
GUCD1	12.734425	7.412066	1.7180667647	0.780786101223
GUCD1	12.953580	7.527144	1.72091558756	0.783176333643
GUCD1	13.090864	7.660330	1.70891641503	0.773081834948
GUCD1	13.079925	7.653929	1.70891641503	0.77308183495
SASH1	2.857833	0.490893	5.82169797417	2.54143999534
LIG3	14.853733	8.040704	1.84731747511	0.885431825394
LIF	1.157375	0.027259	42.4584971222	5.40798140083
OLFM4	0.003201	0.001456	2.19857720033	1.1365701919
IFI44	0.005395	0.003769	1.43166342664	0.517692365659
SLC35A1	1.345804	3.656589	0.368049028164	-1.44203013301
RPP38	6.044394	7.385556	0.818407458073	-0.289108802595
RPP30	6.766619	5.664351	1.19459740916	0.256524497987
AGPAT1	38.129764	45.130531	0.844877366403	-0.243186144878
ARPC1A	29.030400	25.836178	1.12363369271	0.168171790143
HTATIP2	9.429211	18.411349	0.512141203799	-0.965386460572
BTBD19	0.182577	0.415193	0.439741680215	-1.1852718123
ARL17B	5.465635	4.339061	1.25963541133	0.333006220724
RGS3	2.425047	2.369893	1.02327250797	0.0331904007391
CT47A1	0.007223	8.242616	0.000876312537656	-10.1562668795
NIPA2	9.986014	14.821749	0.673740604485	-0.569734845698
FAM150A	0.344367	0.003621	95.1134875852	6.57157803211
XKR5	1.054786	0.000869	1213.37744419	10.2448126827
GBP7	0.003798	0.072853	0.0521274333435	-4.26181336367
ABCC6P1	0.100317	0.005173	19.3927334872	4.27744426659
SNORD62B	0.732580	0.339091	2.16042297992	1.1113137991
SNORD62B	6.112146	1.704209	3.58650116261	1.84257709844
LRRC42	14.858901	12.401447	1.19815861438	0.260818907323
RAB18	3.138098	4.158194	0.754678190297	-0.406066513014
SNORD114-26	0.130016	0.059136	2.19857720033	1.1365701919
SNORD114-25	0.130016	0.059136	2.19857720033	1.1365701919
SNORD114-24	0.130016	0.059136	2.19857720033	1.1365701919
CTAGE6	0.931402	0.233487	3.98909729591	1.99606231185
ZNF680	0.003065	1.881934	0.0016287548001	-9.2620148541
SNORD113-7	0.121573	0.055296	2.19857720033	1.1365701919
SNORD113-6	0.124815	0.056771	2.19857720033	1.1365701919
SNORD113-5	0.120015	0.054587	2.19857720032	1.1365701919
SNORD113-4	0.124815	0.056771	2.19857720033	1.1365701919
SNORD113-2	0.130016	0.059136	2.19857720033	1.1365701919
SNORD113-1	0.131847	0.059969	2.19857720033	1.1365701919
ICOSLG	1.666325	1.656910	1.00568235111	0.00817469595701
ZNF200	1.447065	1.956947	0.739450051166	-0.435475396338
ZNF735P	0.007531	0.003425	2.19857720033	1.1365701919
ZNF727P	0.005562	0.008764	0.634634599989	-0.656001916411
IVD	8.919992	0.466960	19.1022748842	4.2556725535
PARD3	7.652937	0.901509	8.48902730813	3.085599256
ITGAV	4.287025	3.686940	1.1627596878	0.217552960065
ZCCHC9	5.075487	10.122361	0.501413350919	-0.995927684181
MAF1	27.735988	27.367443	1.01346654366	0.0192984636587
C2orf16	0.045844	0.316215	0.144978270705	-2.7860914091
IQCG	1.264228	0.746533	1.69346628993	0.75997926889
ANKRD20A1	0.071495	0.686957	0.104074577841	-3.26431038842
MIB1	4.181603	6.971404	0.599822228536	-0.737393107519
NUFIP2	8.280769	5.473190	1.51296938269	0.597382792656
HACE1	2.127293	2.090645	1.01752951713	0.025070645701
TJAP1	7.930534	6.743007	1.17611241131	0.234025957704
REST	4.144007	1.844186	2.2470651822	1.1680419744
FHL1	8.837132	0.073247	120.649158963	6.91467404843
FHL1	10.352215	0.084828	122.03777709	6.93118399645
FAN1	2.184687	2.269006	0.962838963751	-0.0546335695336
FHL1	10.438943	0.085924	121.490300596	6.92469732796
DDX3X	30.412540	32.231227	0.943573742678	-0.0837928223837
SYNCRIP	14.374440	14.889914	0.965381008542	-0.0508296492445
BOD1	28.134092	3.772218	7.4582356306	2.89883437739
MCTP2	0.209707	0.001444	145.191723833	7.18181540947
TDRD3	2.117125	2.659274	0.796128906932	-0.32892604812
SH3YL1	3.665765	0.763840	4.79912959608	2.26277277223
RAB28	3.640483	5.646303	0.644755183321	-0.633176628701
PRAME	0.026518	386.390431	6.86310648295e-05	-13.8307787358
G6PC	0.002247	0.001971	1.13996271615	0.188986640092
FUS	83.113700	61.859881	1.34358001353	0.426082239981
CDH18	0.095937	0.057245	1.67590897218	0.744943790478
ERVV-2	0.005426	0.038199	0.142046303796	-2.81556680341
TRAF1	0.720828	0.058153	12.395368575	3.63172926534
FAM193B	9.906063	8.817912	1.1234023443	0.16787471863
TRAF1	0.712574	0.057553	12.3811611427	3.63007471609
TNFSF10	0.022497	0.113140	0.198840606183	-2.33031568831
NCOA7	0.730989	3.467855	0.210789814184	-2.24612294034
UPK2	0.154007	0.009069	16.9819677276	4.08593173083
WHSC1	15.056366	12.023397	1.25225562473	0.324529091738
LOC101929221	1.291066	0.006198	208.313657125	7.7026136159
CYP8B1	0.002369	0.003580	0.661903274121	-0.595307687736
CTNNA2	2.135093	0.021219	100.622772394	6.6528130347
NPR3	0.005086	0.020281	0.250757749069	-1.99563381032
SPHK2	8.926201	1.738841	5.13342025947	2.35992037499
BCL2	0.537250	0.284245	1.89009361363	0.918457690836
AGL	2.432582	3.974490	0.612048771384	-0.708281475579
DYNLRB1	51.619330	56.854195	0.907924730288	-0.139355396205
CCNY	6.032515	14.477550	0.416680685449	-1.26298586706
PRDX1	336.581478	207.897074	1.61898131445	0.695086334803
GJA5	0.377282	0.007175	52.5833971758	5.71653544587
GEM	1.024640	0.055380	18.5019182841	4.20960295242
QSOX2	7.957566	8.915532	0.892550867433	-0.163993702661
LAMP2	1.848139	6.803515	0.271644665049	-1.88020738133
KANSL1	9.132132	5.321993	1.71592353522	0.778985265063
PKD1L2	1.241069	0.130848	9.48478031654	3.24561435878
NF2	3.733193	1.619063	2.30577395305	1.20525108506
KIAA1549	2.342582	0.042745	54.8042369726	5.77621552864
PKP4	13.138911	15.471893	0.849211568791	-0.235804069707
LAMP5	0.285999	0.002079	137.564544202	7.10396486843
WISP1	0.005658	0.001698	3.33206784406	1.73641777564
ESCO2	1.682167	2.862663	0.58762320319	-0.767036730875
TAPSAR1	3.028372	1.156546	2.61846279743	1.38872010743
CNPY1	0.015011	0.001903	7.88994378952	2.98001502205
DSCC1	7.928030	6.318127	1.25480694297	0.32746541689
C2orf49	2.044333	3.478899	0.587637874244	-0.767000711889
SLC25A23	13.035029	15.518906	0.83994509858	-0.251633062942
WDR77	18.919659	19.802271	0.95542877494	-0.0657797673366
THAP7	4.751636	36.740973	0.129327980388	-2.95089365578
PPP3CB	4.050054	6.776954	0.597621623855	-0.742695744511
LPHN1	17.948800	3.002405	5.97814080721	2.57969687819
FAM13A	1.610232	2.058993	0.782048136469	-0.354670684147
ESR2	0.059114	1.162138	0.0508666743743	-4.29713541483
FAM181A	0.006142	0.002794	2.19857720033	1.1365701919
CXorf40A	1.370248	4.502479	0.304331864793	-1.71628269705
SESTD1	1.505846	0.190245	7.91528029588	2.98464043998
MCFD2	9.882200	32.767715	0.301583433713	-1.72937091282
MCFD2	9.830675	32.690409	0.30072045266	-1.73350510277
MCFD2	10.028382	33.339912	0.300792094365	-1.73316144532
MCFD2	10.315821	34.466512	0.299299815022	-1.74033670769
SMC6	6.652285	8.565391	0.776646975677	-0.364669123249
EVA1C	0.712999	0.008583	83.072621606	6.37630117861
CCDC115	3.302039	14.936087	0.221077919868	-2.17737315154
DDX50	6.279002	12.697618	0.494502390231	-1.01595060046
CSRP2BP	7.445246	1.848403	4.0279337581	2.01003995752
NFKBIA	8.546006	8.042816	1.06256386123	0.0875495513807
CLCN5	1.307016	1.296054	1.00845819789	0.0121512833148
PSEN2	5.349366	4.959469	1.07861669751	0.109182272759
SLX1B	26.805865	16.695397	1.60558413271	0.683098264359
SLX1B	27.159463	17.024372	1.5953283161	0.673853358957
LARP1B	4.622624	4.676076	0.988569105071	-0.0165862750543
ACTL6A	18.112203	28.103801	0.644475210296	-0.633803228421
MEX3D	8.231446	2.400438	3.42914337823	1.77784822703
MBLAC1	0.417100	0.476059	0.876152439399	-0.190746192605
MBLAC2	0.652250	2.054950	0.317404180717	-1.655606964
GLYR1	21.142472	20.406882	1.03604618483	0.0510883168699
IL1F10	0.006833	0.003108	2.19857720033	1.1365701919
DAB2IP	7.242660	0.006927	1045.53728659	10.0300287978
TSPAN17	12.879970	10.795138	1.19312686598	0.254747453923
FAM138D	0.054889	0.136033	0.403500651632	-1.30935709151
MYO3B	0.045359	1.344288	0.0337421314997	-4.88930507783
NINL	7.277093	0.011657	624.248704251	9.28597711134
ETV7	0.617617	0.004538	136.11160128	7.08864622793
AP4E1	1.072609	1.517990	0.706597778859	-0.501038880663
TTC29	0.019833	0.002367	8.37957221778	3.06687659535
ANKRD11	13.876016	10.638282	1.30434739043	0.383328157689
GPR116	0.005979	0.000737	8.11321431164	3.02027359789
CLUH	15.904017	16.852602	0.943712822112	-0.0835801899055
NUP160	18.337600	14.492900	1.26528162256	0.339458531366
ARAP2	0.094766	0.037362	2.53645212805	1.34281193189
LARP6	3.177590	0.101220	31.3928984484	4.97236633133
CYP3A4	0.009672	0.012699	0.761633265509	-0.392831602931
TRAF3	1.736561	2.394136	0.72533915106	-0.463272372664
PEX12	0.849569	2.465674	0.344558769425	-1.5371780187
PAX6	0.067828	1.321849	0.0513131837647	-4.28452664838
AMY1A	0.133696	0.060645	2.20457539835	1.14050081919
HNF1A	0.335478	0.219016	1.53175326487	0.615183926361
CD4	1.846404	0.071209	25.929535817	4.6965244746
CD4	1.841782	0.071353	25.8123028192	4.68998695068
CD4	1.833398	0.071028	25.8123028192	4.68998695068
CD4	1.710646	0.066097	25.8808942944	4.6938155643
MIR520B	0.150986	0.068675	2.19857720033	1.1365701919
MIR520D	0.106377	0.070850	1.50143242235	0.586339542406
MIR518F	0.106377	0.048384	2.19857720033	1.1365701919
MIR521-2	0.130419	0.048384	2.69547122759	1.43053750981
NDUFAF1	3.818241	6.641075	0.574943167543	-0.798508740493
DEFB122	0.018760	0.021636	0.86705617941	-0.205802621474
ARHGAP22	1.452191	2.300359	0.631288909548	-0.663627688758
CLIC5	0.013035	0.002120	6.14730575074	2.61995424269
CLIC5	0.016915	0.001635	10.3468919428	3.37112556289
BPIFC	0.009852	0.002134	4.61604576446	2.20665752724
PRR24	2.017294	9.192613	0.219447295122	-2.18805360705
ZMIZ2	11.609079	5.738941	2.02286083694	1.01639707285
PDILT	0.004376	0.003839	1.13996271616	0.188986640094
GSC	0.061297	0.003572	17.1604807046	4.10101806151
NOP9	8.627071	5.678433	1.51926957459	0.60337787999
TRO	6.469669	0.156847	41.2483823544	5.36626563691
CXADR	10.488928	0.010337	1014.6990618	9.98683620279
SH2D6	0.080675	0.056834	1.41948079795	0.505363333111
ARHGEF19	14.079666	3.287820	4.28237103463	2.09840979961
ZNF630	0.320639	0.182709	1.75491976975	0.811405075867
LOC646862	0.076245	0.011201	6.80687359161	2.76699231813
AEBP2	4.935067	1.775730	2.77917607893	1.47465724157
KRT80	0.016218	0.002844	5.7023835654	2.51156508405
NXF1	8.274029	9.607667	0.861190168006	-0.215596246179
C5orf52	0.013373	0.006083	2.19857720033	1.1365701919
ARHGEF33	0.064541	0.007427	8.68977990281	3.11931963652
HPGD	0.120268	1.146679	0.104884041736	-3.25313290849
NTHL1	17.317702	6.680863	2.59213558984	1.37414118492
OCIAD2	37.042369	0.015292	2422.33723053	11.2421840114
TEX30	1.165953	6.531909	0.178501041652	-2.48599560168
RGS20	0.120086	0.267540	0.448854420246	-1.15568049234
RGS20	0.167895	0.421086	0.398720127428	-1.32655166034
CLPSL2	0.708465	0.015917	44.5097260079	5.47604871479
CD46	14.000462	31.528116	0.444062754359	-1.17116452416
CD46	13.996928	31.447743	0.445085309076	-1.16784621232
IP6K3	0.143713	0.004956	28.9978778548	4.85787541856
PEX10	8.773706	6.403715	1.37009636064	0.454277363351
TAF1L	1.480378	2.900052	0.510466171376	-0.970112738105
MIR523	0.106377	0.048384	2.19857720033	1.1365701919
MIR648	0.121118	0.044819	2.70235986541	1.43421980696
GS1-279B7.1	0.020117	0.026327	0.764126942117	-0.388115766116
TRMT2B	3.271604	5.837927	0.560405025076	-0.835458202609
TRMT2B	3.164161	5.577207	0.567337910673	-0.81771982384
TRMT2B	3.212187	5.736980	0.559909129614	-0.83673539074
WDR65	0.082558	0.021774	3.79157473242	1.9227971589
KCTD7	1.938183	3.693396	0.524769912622	-0.930243088642
TIMM17B	20.740375	38.754091	0.535178970555	-0.901906667383
CACNB2	0.494413	0.183195	2.69882734266	1.43233268341
TNFAIP8L1	1.613310	3.407168	0.473504577071	-1.0785497235
WDR76	2.383377	7.221775	0.330026474815	-1.59934633238
CADPS2	3.230335	0.036569	88.3364506807	6.46493696159
EIF4G3	8.582782	6.910185	1.24204811108	0.312721057832
C22orf24	0.058332	0.082726	0.705128752205	-0.504041386016
IPO11	5.442972	9.198224	0.591741588123	-0.756960802352
SRRM2	78.522000	50.340245	1.55982553627	0.641384675221
CACNA1D	0.144520	0.002700	53.5236037932	5.74210335211
HDAC8	2.958771	2.925420	1.01140051048	0.0163544117428
RBM14	8.611497	8.821576	0.976185825498	-0.0347722913549
NOL4L	4.243280	3.726785	1.1385898586	0.187248154835
MMRN2	0.315598	0.284731	1.10840497897	0.148485096554
LRRC20	6.590102	4.054910	1.62521517689	0.700630742187
ALDH1A2	0.037857	84.526283	0.000447866977158	-11.1246420845
WNK2	7.164945	0.255989	27.989282938	4.80680262163
MDH2	58.529421	126.787240	0.461634951614	-1.11517563648
PTCRA	0.011370	0.032005	0.355244567554	-1.49311550713
PTCRA	0.013915	0.028638	0.485885128121	-1.04131281949
ANAPC10	1.246430	3.666601	0.339941623807	-1.55664107286
SLC43A3	8.274947	57.921117	0.142865804908	-2.80726744783
JADE1	20.902486	3.622093	5.77083117059	2.52877912465
THYN1	29.025439	18.969300	1.53012706727	0.613651464494
THYN1	29.970808	19.308717	1.55219052718	0.634305655299
APITD1	2.501961	5.393760	0.463862234592	-1.10823170114
MLX	9.468026	18.425138	0.513864610748	-0.960539796035
TBATA	0.007218	0.030910	0.233529021386	-2.09832624556
MKX	0.136793	0.001169	117.040746546	6.87086706665
SLC14A2	0.008820	0.004446	1.98372086611	0.988209035097
MAB21L3	0.004819	0.009774	0.493050415582	-1.02019292173
LOC101928911	0.015654	0.007120	2.19857720033	1.1365701919
LOC101928936	0.003658	0.002638	1.38649483838	0.471442245542
TSPAN10	0.150842	0.035287	4.27467370727	2.09581430097
ZNF362	5.357160	0.285329	18.7754017087	4.23077187011
MROH8	1.380359	1.534252	0.899695654052	-0.15249104083
MRPL55	16.782683	23.179803	0.724021782936	-0.465894991969
OR4C12	0.008798	0.004002	2.19857720033	1.1365701919
CCDC39	0.284938	0.461604	0.617277562638	-0.696008742956
MAPK7	6.387516	1.408902	4.53368378632	2.18068377004
A1CF	0.009398	0.004654	2.01917934704	1.01376905906
MAPK7	6.421581	1.422462	4.51441448991	2.17453888532
A1CF	0.009470	0.004690	2.01917934705	1.01376905906
PTPRT	0.121666	0.001362	89.3167401368	6.48085869184
L2HGDH	2.835882	1.263931	2.2436995941	1.16587952839
SLC35F4	0.010350	0.025564	0.404858747154	-1.30450944695
B4GALNT2	0.005152	0.002343	2.19857720033	1.1365701919
ATXN7	1.632660	1.196924	1.36404627374	0.447892587001
APOL1	0.009768	8.516978	0.00114682823721	-9.76813495249
RAB3GAP1	5.893545	9.310717	0.632985048092	-0.659756673114
RBM14-RBM4	34.569937	30.526541	1.13245509863	0.179453849155
TTC33	0.718053	1.884229	0.381085896118	-1.39181187949
TRIM46	5.824847	0.092888	62.7080571874	5.97057891778
CLEC1B	0.009591	0.004363	2.19857720033	1.1365701919
CCDC82	2.216672	5.426271	0.408507456435	-1.29156568295
LCOR	0.561178	0.972011	0.577336422021	-0.792515852373
L3MBTL3	1.838377	0.885456	2.07619273897	1.05394037946
ST6GALNAC3	2.988274	0.069413	43.0506818938	5.42796418401
USHBP1	1.805809	0.010229	176.535171742	7.46381183527
TM2D2	5.437411	3.325536	1.63504804635	0.709333030348
MRO	0.176699	0.002974	59.4111349505	5.89266144397
ITFG3	19.168568	15.687254	1.2219198965	0.28914971174
AEN	33.336202	8.303850	4.01454757014	2.00523740864
ANTXR1	6.681069	0.378267	17.6623292312	4.14260370677
STARD13	0.242996	0.002852	85.1979713632	6.41274717394
ZNF37A	0.548771	2.378581	0.230713661442	-2.11582466082
LOC152578	0.025617	0.041547	0.616577789086	-0.697645174552
PAN3-AS1	0.714720	0.848532	0.842302650463	-0.247589389067
MIR24-2	0.126502	0.172614	0.732859066775	-0.448392308825
MIR33A	0.133731	0.060826	2.19857720033	1.1365701919
MIR32	0.131847	0.059969	2.19857720033	1.1365701919
MIR24-1	0.288601	0.193930	1.48817309057	0.573542337188
MIR31	0.130016	0.059136	2.19857720033	1.1365701919
MIR23A	0.154321	0.057538	2.68207091316	1.42334738217
MIR30A	0.130016	0.059136	2.19857720033	1.1365701919
MIR22	0.652812	1.069755	0.610244429746	-0.712540873606
EXOC3	8.251681	11.423970	0.722312909384	-0.469304140018
SIL1	1.748167	7.920086	0.220725736494	-2.17967323805
UTY	0.001605	0.000730	2.19857720033	1.1365701919
POPDC3	0.624721	1.525976	0.409391286329	-1.28844769918
ASMTL-AS1	0.005221	0.002375	2.19857720033	1.1365701919
GMPR2	19.917250	10.067291	1.97841204337	0.98434292712
MELK	10.118123	9.006593	1.12341289704	0.167888270601
SIMC1	2.465567	4.542281	0.542803643432	-0.881497690372
CAGE1	0.025225	0.030765	0.819935803231	-0.286417136359
MED23	2.381230	3.958797	0.601503547436	-0.733354849003
ZNF334	2.273298	0.141814	16.0301622167	4.00271711976
SREK1	3.369619	6.390473	0.527287886976	-0.923337239837
